Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
JAPON|EL CARMEN|28/08/2012| 87112090|2002|YAMAHA|PW50|50|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|3878.06|465.37|
ESTADOS UNIDOS|CENTRAL DE GUATEMALA|31/08/2012| 87032373|2012|MERCEDES-BENZ|ML 300|2998|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|328478.77|39417.45|
JAPON|EL CARMEN|04/09/2012| 87043151|1990|TOYOTA|X-CAB 4X4 DX V6|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|41043.08|4925.17|
JAPON|TECUN UMAN|03/09/2012| 87032373|2003|TOYOTA|RAV4 4WD|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|38487.34|4618.48|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
CHINA|PUERTO QUETZAL|03/09/2012| 87112090|2013|SUZUKI|AX100|100|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|348209.64|41785.16|
ESTADOS UNIDOS|PUERTO BARRIOS|23/08/2012| 87032373|2006|KIA|SPORTAGE LX 4X4|2700|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|37661.14|4519.34|
COREA DEL SUR|TECUN UMAN|27/08/2012| 87032369|2006|KIA|SPORTAGE LX 4X2|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|30176.75|3621.21|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|30/08/2012| 87042151|2008|FORD|F-150 XL TRITON S/C 4X4|4600|LIVIANO|PICK UP|OCASIONAL|GASOLINA|6|4|1|131286.23|15754.35|
ESTADOS UNIDOS|TECUN UMAN|01/09/2012| 87043151|2002|TOYOTA|TACOMA PRERUNNER XCAB SR5|2700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|84513.27|10141.59|
JAPON|TECUN UMAN|01/09/2012| 87043161|1994|TOYOTA|XTRA CAB SR5 4X2|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|29368.59|3524.23|
JAPON|TECUN UMAN|01/09/2012| 87043151|1982|TOYOTA|DLX 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|29258.48|3511.02|
JAPON|TECUN UMAN|01/09/2012| 87043151|1986|TOYOTA|XTRA CAB 4X2 SR5|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|40960.09|4915.21|
JAPON|EL CARMEN|01/09/2012| 87043151|1991|TOYOTA|XTRA CAB 4X2 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|14935.66|1792.28|
JAPON|EL CARMEN|01/09/2012| 87032379|2002|MITSUBISHI|GALANT ES|2400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|11837.31|1420.48|
ESTADOS UNIDOS|TECUN UMAN|01/09/2012| 87029080|2002|AMERICAN|IC3S530|7600|PESADO|BUS|OCASIONAL|DIESEL|71|2|5|42264.74|5071.77|
ESTADOS UNIDOS|EL CARMEN|01/09/2012| 87042290|1995|INTERNATIONAL|4900 DT466|5900|PESADO|CAMION FURGON |OCASIONAL|DIESEL|3|2|10|62125.99|7455.12|
CANADA|TECUN UMAN|01/09/2012| 87012000|2002|STERLING|A9500|12700|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|15|60735.7|7288.28|
JAPON|TECUN UMAN|01/09/2012| 87043151|1993|TOYOTA|4X2 XTRA CAB DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|22421.21|2690.55|
JAPON|TECUN UMAN|03/09/2012| 87042290|1986|ISUZU|NPR|3856|PESADO|CAMION|OCASIONAL|DIESEL|2|2|6|38292.49|4595.1|
JAPON|TECUN UMAN|03/09/2012| 87043151|1981|TOYOTA|STANDARD 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|23754.06|2850.49|
ESTADOS UNIDOS|TECUN UMAN|01/09/2012| 87032490|2006|JEEP|GRAND CHEROKEE LAREDO 4X2|3700|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|26169.18|3140.3|
ESTADOS UNIDOS|TECUN UMAN|04/09/2012| 87012000|1998|FREIGHTLINER|C120064ST CENTURY CLASS|12700|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|15|50318.58|6038.23|
JAPON|TECUN UMAN|04/09/2012| 87032369|2005|MITSUBISHI|LANCER ES|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|30453.89|3654.47|
JAPON|TECUN UMAN|24/08/2012| 87032373|2002|HONDA|CR-V LX 4X4|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|44093.16|5291.18|
ESTADOS UNIDOS|PUERTO BARRIOS|24/08/2012| 87032269|2006|TOYOTA|SCION XA|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|27538.47|3304.62|
ESTADOS UNIDOS|PUERTO QUETZAL|24/08/2012| 87032490|2004|FORD|EXPLORER XLS 4X2|4000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|35867.57|4304.11|
JAPON|TECUN UMAN|24/08/2012| 87043161|1994|TOYOTA|DLX 4WD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|33923.29|4070.79|
MEXICO|TECUN UMAN|27/08/2012| 87012000|2013|KENWORTH|T800B|10800|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|20|676320.37|81158.44|
MEXICO|TECUN UMAN|27/08/2012| 87012000|2013|KENWORTH|T800B|10800|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|20|676320.37|81158.44|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
CHINA|PUERTO QUETZAL|28/08/2012| 87112090|2013|GENESIS|HJ125-2D|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|350329.33|42039.52|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO EX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|820530.79|98463.69|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO EX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|820530.79|98463.69|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO EX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|820530.79|98463.69|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO EX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|820530.79|98463.69|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO EX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|820530.79|98463.69|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO EX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|820530.79|98463.69|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO EX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|820530.79|98463.69|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO EX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|820530.79|98463.69|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032369|2013|KIA|CERATO SX|1599|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|92474.78|11096.97|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87042159|2013|KIA|K2700 L|2700|PESADO|CAMION|OCASIONAL|DIESEL|5|4|1|89874.17|10784.9|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87042159|2013|KIA|K3000S|3000|PESADO|CAMION|OCASIONAL|DIESEL|3|2|2.2|250380.87|30045.7|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87042159|2013|KIA|K3000S|3000|PESADO|CAMION|OCASIONAL|DIESEL|3|2|2.2|250380.87|30045.7|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87042159|2013|KIA|K3000S|3000|PESADO|CAMION|OCASIONAL|DIESEL|3|2|2.2|250380.87|30045.7|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|77477.13|9297.26|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|578637.85|69436.54|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|578637.85|69436.54|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|578637.85|69436.54|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|578637.85|69436.54|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|578637.85|69436.54|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|578637.85|69436.54|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|578637.85|69436.54|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|300270.27|36032.43|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|300270.27|36032.43|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|300270.27|36032.43|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|300270.27|36032.43|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|401266.54|48151.98|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|401266.54|48151.98|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|401266.54|48151.98|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|401266.54|48151.98|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032269|2013|KIA|RIO EX|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|401266.54|48151.98|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032369|2013|KIA|SPORTAGE LX|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|228969.26|27476.31|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032369|2013|KIA|SPORTAGE LX|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|228969.26|27476.31|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO LX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|653545.79|78425.49|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO LX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|653545.79|78425.49|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO LX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|653545.79|78425.49|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO LX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|653545.79|78425.49|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO LX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|653545.79|78425.49|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO LX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|653545.79|78425.49|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO LX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|653545.79|78425.49|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO LX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|653545.79|78425.49|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO LX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|653545.79|78425.49|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO LX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|653545.79|78425.49|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO LX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|653545.79|78425.49|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO LX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|653545.79|78425.49|
COREA DEL SUR|PUERTO QUETZAL|05/09/2012| 87032259|2013|KIA|PICANTO EX|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|5|0|58331.24|6999.75|
